review_id,suggested_decision,human_decision,audience,audience_label,port,type,status,category,question,desc,original_answer,suggested_answer,attachment,source_sheet,date,customer,manager,owner,review_note,score
fb-approval-0817,建议入库,,student,学生库,学生,操作疑问,已处理,,学生做练习 如果掉线 能自动保存进度么？,学生做题时，如果掉线，是否能自动保存进度,学生做题过程中答案是自动保存的,学生做题过程中答案是自动保存的,,客户数据2月,2023-02-12 00:00:00,David老师工作室,,,,8
fb-approval-0818,建议入库,,teacher,老师库,老师,操作疑问,已处理,,你好， 我有一些阅读的专项题型的word文档， 可以自己录入系统， 计时练习吗？因为我看系统里面的tpo专项题型， 判断是不太准确的。 选择的a题型， 出来的题目可能是b题型。 自己还没法删选中的题。,tpo题型分类不准确,老师可以对题目题型知识点进行自定义,老师可以对题目题型知识点进行自定义,,企业版用户,2024-03-04 00:00:00,飞虎,,,,8
fb-approval-0819,建议入库,,teacher,老师库,老师,操作疑问,已处理,,还有一个问题，学员的刷题分数可以由老师这边进行手动录入吗，就是不一定是在系统里完成的题目，线下完成的题目有了分数的话系统中是可以手动录入分数做记录的吧,线下完成的题目有了分数的话系统中可以手动录入分数做记录吗,可以填写在学员管理的考试记录,可以填写在学员管理的考试记录,,企业版用户,2023-07-01 00:00:00,领世贵学,,,,8
fb-approval-0820,建议入库,,teacher,老师库,老师,操作疑问,已处理,,系统是否方便添加一个导出功能？,学生生词本怎么导出,学生点击词汇这里查看详情，可以导出,学生点击词汇这里查看详情，可以导出,,企业版用户,2023-06-08 00:00:00,峰树,,,,8
fb-approval-0821,建议入库,,teacher,老师库,老师,操作疑问,已处理,,请问 如果学生做入学模测 中途退出 想继续做，是不是选择同样的模测卷，输入同一个号码就能继续往下答题？但是有学生这么操作不行,如果学生做入学模测 中途退出 想继续做，是不是选择同样的模测卷，输入同一个号码就能继续往下答题,学生使用同一个号码同一套是可以的,学生使用同一个号码同一套是可以的,,企业版用户,2023-05-16 00:00:00,光禾,,,,8
fb-approval-0822,建议入库,,teacher,老师库,老师,使用问题,已处理,,老师退出了校校，重新进入，点击去上课，点击启动还是没反应,在线课堂安装了客户端但是点击启动没反应,老师的防火墙阻隔了软件安装,老师的防火墙阻隔了软件安装,,企业版用户,2023-04-10 00:00:00,英卓,,,,8
fb-approval-0823,建议入库,,teacher,老师库,老师,操作疑问,已处理,,如果都是客观题，也需要手动发布成绩吗,如果都是客观题，也需要老师手动发布成绩吗,可以在系统信息里，教学相关中修改,可以在系统信息里，教学相关中修改,,企业版用户,2023-03-02 00:00:00,峰杰,,,,8
fb-approval-0824,建议入库,,teacher,老师库,老师,使用问题,已处理,,麻烦核对下这个篇章跟读-Cambridge IELTS 15 Test1 Section2，跟读界面内容和写题界面内容不匹配哦，能帮忙更新下不？,,没有错误，老师结果页是另一套题,没有错误，老师结果页是另一套题,,企业版用户,2023-02-19 00:00:00,英廷,,,,8
fb-approval-0825,建议入库,,teacher,老师库,老师,操作疑问,已处理,题库/录题/单词书/模考,请问一下，我们自己出的试卷能够录入到系统吗？有具体的操作流程吗？或者你们可以帮忙录入吗？,自有题库如何创建,已发送创建自有题库帮助中心,已发送创建自有题库帮助中心,,企业版用户,2023-11-27 00:00:00,本心,,,,8
fb-approval-0826,建议入库,,teacher,老师库,老师,操作疑问,已处理,题库/录题/单词书/模考,老师好，我想问一下校校自己录的题目可以更改题目顺序吗？,自有题库的题目如何可以更改题目顺序,在自有题库页面，可以拖动调整题号顺序,在自有题库页面，可以拖动调整题号顺序,,企业版用户,2023-09-07 00:00:00,峰树,,,,8
fb-approval-0827,建议入库,,teacher,老师库,老师,操作疑问,已处理,题库/录题/单词书/模考,入学模考是否支持定制，想录入Ket的测试,入学模考是否可以录入ket的测试,可以在自有题库中录入后，推送到入学模考,可以在自有题库中录入后，推送到入学模考,,企业版用户,2023-06-04 00:00:00,微果,,,,8
fb-approval-0828,建议入库,,teacher,老师库,老师,使用问题,已处理,题库/录题/单词书/模考,麻烦看一下有没有做题记录，写作学生说做了没有结果，系统没有评分,入学模考写作没有智能评分,学生没有交卷，未交卷的试卷不评分,学生没有交卷，未交卷的试卷不评分,,企业版用户,2023-05-19 00:00:00,诺得,,,,8
fb-approval-0829,建议入库,,teacher,老师库,老师,操作疑问,已处理,题库/录题/单词书/模考,我们可不可以同步一下人家系统的测试卷呀,想同步澜大语培部的入学模考,不可以同步，可以提供题目录入,不可以同步，可以提供题目录入,,企业版用户,2023-02-16 00:00:00,澜大,,,,8
fb-approval-0830,建议入库,,teacher,老师库,老师,使用问题,已处理,题库/录题/单词书/模考,系统单词书上传单词只显示了301个，但文件里有905个单词，请问是什么问题？,系统单词书上传单词只显示了301个，但文件里有905个单词,一个sheet最多300词，需要拆分下,一个sheet最多300词，需要拆分下,,企业版用户,2024-04-09 00:00:00,青澜,,,,8
fb-approval-0831,建议入库,,teacher,老师库,老师,操作疑问,已处理,题库/录题/单词书/模考,我们可不可以同步一下人家系统的测试卷呀,是否可以同步澜大语培部的入学模考,不可以同步，可以提供题目录入,不可以同步，可以提供题目录入,,客户数据2月,2023-02-16 00:00:00,澜大,,,,8
fb-approval-0832,建议入库,,teacher,老师库,老师,操作疑问,已处理,题库/录题/单词书/模考,我们可以把自己的单词上传到校校使用吗？我试了一下添加自有题库，没成功,机构自己的单词如何上传,单词后台上传，会帮您匹配发音等功能,单词后台上传，会帮您匹配发音等功能,,客户数据2月,2023-02-10 00:00:00,成外国际,,,,8
fb-approval-0833,建议入库,,teacher,老师库,老师,操作疑问,已处理,题库/录题/单词书/模考；小程序/公众号/二维码,请问下我们的系统，家长可以看到学生的背单词进度吗,家长可以看到学生的背单词进度吗,家长可以在小程序查看学生单词书学习情况,家长可以在小程序查看学生单词书学习情况,,企业版用户,2023-06-17 00:00:00,维他,,,,8
fb-approval-0834,建议入库,,teacher,老师库,老师,操作疑问,已处理,题库/录题/单词书/模考；小程序/公众号/二维码,请问有位入学测试模考的同学提交测试后。没有生成二维码,学生入学测试模考提交后，没有记录,学生答题录屏显示：学生没有交卷,学生答题录屏显示：学生没有交卷,,客户数据2月,2023-02-25 00:00:00,David老师工作室,,,,8
fb-approval-0835,建议入库,,sales,销售库,销售,使用问题,已处理,班级/排课/课时/考勤；订单/合同/报课/收费；权限/角色/公池,老师，这边CC下了订单，且财务审核了，但是教务端看不到班课，是怎么回事呢，学生报的是一对一哈不知道为啥系统没有生成一个班级哈,给学生创建了订单但是没有班级显示,创建订单的时候选择的是一对多，未选择班级，可以教务创建班级，手动将学生加入班级，加入时选择关联订单,老师，您可以先检查班级课时、学生所在班级和转入班级配置是否完整；如果提示无剩余课时，通常需要先确认目标班级是否设置了总课时。,,企业版用户,2023-06-02 00:00:00,爱英格知,,,,7
fb-approval-0836,建议入库,,principal,校长库,校长,操作疑问,已处理,,你好，这边为什么不能分配了呢？,潜客分配时选不上销售,如果这个潜客本来就是这个销售负责的话，就不能再分配给这个销售了,如果这个潜客本来就是这个销售负责的话，就不能再分配给这个销售了,,企业版用户,2023-03-09 00:00:00,元舟,,,,6
fb-approval-0837,建议入库,,principal,校长库,校长,操作疑问,已处理,题库/录题/单词书/模考,入学模考答案在哪里看,入学模考答案在哪里看,在校长端或销售管理员找到用户池，找到学生拉到最右边，就可以看到去学模考,在校长端或销售管理员找到用户池，找到学生拉到最右边，就可以看到去学模考,,企业版用户,2023-03-05 00:00:00,领冉,,,,6
fb-approval-0838,建议入库,,sales,销售库,销售,操作疑问,已处理,,你好，我想问一下，销售管理是否可以把特定某个销售的跟进中的资源导出来嘛我看导出来的表没有跟进中,如何导出特定某个销售的跟进中的资源,导出的时候，需要选择到对应的录入时间再筛选,导出的时候，需要选择到对应的录入时间再筛选,,企业版用户,2023-10-25 00:00:00,有声学院,,,,6
fb-approval-0839,建议入库,,sales,销售库,销售,操作疑问,已处理,,老师，有几个问题哈： 1、在已经签约的情况下，只能是转成正式/非正式学员，才能够续课？ 2、在转为学员的情况下，再续课，只能是一次续一个课程吗？,已经签约的情况下，只能是转成正式学员，才能够续课。续课，只能是一次续一个课程吗？,只有正式学员才可以续课 正式学员续课一次只能续一个课程,只有正式学员才可以续课 正式学员续课一次只能续一个课程,,企业版用户,2023-08-28 00:00:00,领世贵学,,,,6
fb-approval-0840,建议入库,,sales,销售库,销售,操作疑问,已处理,,请问销售的沟通记录在哪里可以添加修改？,销售的沟通记录如何添加修改,可以在潜客页面添加，但是不支持修改过往记录,可以在潜客页面添加，但是不支持修改过往记录,,企业版用户,2023-05-23 00:00:00,阿基米德,,,,6
fb-approval-0841,建议入库,,sales,销售库,销售,操作疑问,已处理,,请问未跟进天数是怎么计算的？,潜客的未跟进天数是怎么计算的,如果录入资源之后没有填写选择沟通内容就以录入的时间开始计算 如果填写了沟通内容，就以最后一次填写沟通内容的时间开始计算,如果录入资源之后没有填写选择沟通内容就以录入的时间开始计算 如果填写了沟通内容，就以最后一次填写沟通内容的时间开始计算,,企业版用户,2023-04-14 00:00:00,米高,,,,6
fb-approval-0842,建议入库,,sales,销售库,销售,使用问题,已处理,,我一个孩子做测试，提交了，我这里没看到他的测试记录,,学生做了其他机构的入学模测，已让老师与学生私下沟通,学生做了其他机构的入学模测，已让老师与学生私下沟通,,企业版用户,2023-02-22 00:00:00,思麦儿,,,,6
fb-approval-0843,建议入库,,sales,销售库,销售,使用问题,已处理,,上传文件的时候 选择渠道 不显示,潜客导入文件，填写了渠道没有显示,必须填写渠道类型，只填写名称是没办法上传的,必须填写渠道类型，只填写名称是没办法上传的,,企业版用户,2024-04-08 00:00:00,创英睿,,,,6
fb-approval-0844,建议入库,,sales,销售库,销售,使用问题,已处理,题库/录题/单词书/模考,我一个孩子做测试，提交了，我这里没看到他的测试记录,学生做了入学测试，提交了，销售端没有测试记录,学生做了其他机构的入学模测，已让老师与学生私下沟通,学生做了其他机构的入学模测，已让老师与学生私下沟通,,客户数据2月,2023-02-22 00:00:00,思麦儿,,,,6
fb-approval-0845,建议入库,,sales,销售库,市场,使用问题,已处理,,渠道二级菜单为什么只能设置2个呀，不能新增,潜客编辑页面，渠道点击新增没有显示,需要先选择渠道类型，才能选择渠道,需要先选择渠道类型，才能选择渠道,aef56121de44766c6f6b4defa32f94b.png,企业版用户,2024-02-26 00:00:00,新洲际,,,,3
fb-approval-0846,建议入库,,sales,销售库,销售,使用问题,已处理,题库/录题/单词书/模考,无法显示内容,学生的入学模考显示灰色,入学模考有数据的，有同名的学生,入学模考有数据的，有同名的学生,0db79bca466c3ab629a0dd35f7bbb45e_.png,企业版用户,2024-05-01 00:00:00,澜大,,,,3
fb-approval-0847,建议入库,,principal,校长库,校长,操作疑问,已处理,,学生补课如何设置,学生补课如何设置,一对一的课程新排，单独的学生可以调课,一对一的课程新排，单独的学生可以调课,,企业版用户,2023-12-23 00:00:00,芝青藤,,,,0
fb-approval-0848,建议入库,,sales,销售库,销售,操作疑问,已处理,,我们这边的市场同时，现在资源只能录入保利校区，要录入攀成钢校区怎么弄呢,市场录入资源如何区分校区,市场录线索时可以添加标签,市场录线索时可以添加标签,,企业版用户,2023-12-21 00:00:00,爱英格知,,,,0
fb-approval-0849,建议入库,,sales,销售库,销售,操作疑问,已处理,题库/录题/单词书/模考；小程序/公众号/二维码,想问一下，右上角那个生成测试报告怎么没有了,学生入学模考右上角没有二维码,学生没有提交，可以再进入入学模考提交,学生没有提交，可以再进入入学模考提交,,企业版用户,2023-05-23 00:00:00,金吉列,,,,0
fb-approval-0850,建议入库,,teacher,老师库,老师,操作疑问,已处理,账号登录/密码/手机号；订单/合同/报课/收费,我想问问 有啥办法 不激活账号也能继续给一个老学员录入续费的订单？,,目前系统未转正学员确实无法操作续费，可以通过非vip账号解决,老师，题库类作业需要学生账号是 VIP 才能完成。如果学生不是 VIP，学生端可能看不到或无法进入作业，需要先确认学生账号权限。,,企业版用户,2023-02-16 00:00:00,光禾,,,,-6
fb-approval-0851,建议入库,,teacher,老师库,老师,操作疑问,已处理,账号登录/密码/手机号；订单/合同/报课/收费,我想问问 有啥办法 不激活账号也能继续给一个老学员录入续费的订单？,如何不激活账号继续给一个老学员录入续费的订单,目前系统未转正学员确实无法操作续费，可以通过非vip账号解决,老师，题库类作业需要学生账号是 VIP 才能完成。如果学生不是 VIP，学生端可能看不到或无法进入作业，需要先确认学生账号权限。,,客户数据2月,2023-02-16 00:00:00,光禾,,,,-6
fb-approval-0852,建议入库,,academic,教务库,教务,操作疑问,已处理,班级/排课/课时/考勤；订单/合同/报课/收费,这个一对二的班现在要变成一对一上课，我选言乐，转班，但是在可转的班级只能看到胤伶的一对一,一对二的班级需要变成一对一上课，如何操作,可以给学生单独创建一个一对一的班级，不要加入学生，然后直接将学生转班进这个班级。如果需要创建新的订单，可以按报课流程选择1对1班级,老师，您可以先检查班级课时、学生所在班级和转入班级配置是否完整；如果提示无剩余课时，通常需要先确认目标班级是否设置了总课时。,3b6559d5d5b5211235a5186ea1a64e6.png,企业版用户,2023-12-17 00:00:00,曼哈顿,,,,-7
fb-approval-0853,建议入库,,academic,教务库,教务,操作疑问,已处理,班级/排课/课时/考勤；订单/合同/报课/收费,可以单独录一个赠送课时吗？但是我录入的时候她叫我录入订单金额才可以,录入订单纸录入赠送课时，提示价格不能输入0,课程设置的是定制课，也设置了课时单价，所以这里课程价格不能为0,老师，您可以先检查班级课时、学生所在班级和转入班级配置是否完整；如果提示无剩余课时，通常需要先确认目标班级是否设置了总课时。,4b72e7fea0c0d86992374201caf482e.png,企业版用户,2023-07-12 00:00:00,肯杉,,,,-7
fb-approval-0854,建议入库,,academic,教务库,教务,使用问题,已处理,班级/排课/课时/考勤；订单/合同/报课/收费,你好，我这儿有个系统问题需要解决一下，实际已经消耗了2次课时，退的金额跟重新购的金额有出入，那2次课时的钱去哪儿了呢？,学生上了课但是订单课时没有消耗,学生的订单没有关联班级，所以没有课时消耗，可以取消订单重新创建下，创建时选择对应班级,老师，您可以先检查班级课时、学生所在班级和转入班级配置是否完整；如果提示无剩余课时，通常需要先确认目标班级是否设置了总课时。,"3a0c08c2197797af42aeb2594f0fbf3.png,abc43b305916d276ef964fccba29d41.png",企业版用户,2024-09-01 00:00:00,爱英格知,,,,-7
fb-approval-0855,建议入库,,teacher,老师库,老师,使用问题,已处理,班级/排课/课时/考勤；订单/合同/报课/收费,您好，我想问问哈，学生报名了40小时课程，已上28小时，为啥剩余是0小时呢？,订单页面,这里显示是指该班级已排课时28，已上课时28，所以剩余是0,这里显示是指该班级已排课时28，已上课时28，所以剩余是0,5086414da53c206a98bfea4ac38bf86.png,企业版用户,2023-02-24 00:00:00,HUGE,,,,-7
fb-approval-0856,建议入库,,teacher,老师库,老师,使用问题,已处理,班级/排课/课时/考勤；订单/合同/报课/收费,您好，我想问问哈，学生报名了40小时课程，已上28小时，为啥剩余是0小时呢？,订单页面显示学生报名了40小时课程，已上28小时，剩余是0小时,订单页面显示是指该班级已排课时28，已上课时28，所以剩余是0,订单页面显示是指该班级已排课时28，已上课时28，所以剩余是0,5086414da53c206a98bfea4ac38bf86.png,客户数据2月,2023-02-24 00:00:00,HUGE,,,,-7
fb-approval-0857,建议入库,,teacher,老师库,老师,操作疑问,已处理,订单/合同/报课/收费；权限/角色/公池,老师，之前教务系统端口能查看到所有孩子的订单，现在转到哪里去了呀？？,教务系统如何查看所有学生订单,有订单审批权限的教务可以在审批这里可以看到全部订单,有订单审批权限的教务可以在审批这里可以看到全部订单,7c33e5288cb6653cae0c6ee09bcf1d8.png,企业版用户,2023-03-24 00:00:00,睿途,,,,-8
fb-approval-0858,建议入库,,academic,教务库,教务,使用问题,已处理,班级/排课/课时/考勤；订单/合同/报课/收费,学生是不是班级有问题，无法排课,无法给学生排课,学生不在班级里。需要教务创建班级，加入学生时需要关联订单,学生不在班级里。需要教务创建班级，加入学生时需要关联订单,,企业版用户,2023-06-27 00:00:00,爱英格知,,,,-10
fb-approval-0859,建议入库,,academic,教务库,教务,操作疑问,已处理,班级/排课/课时/考勤；订单/合同/报课/收费,您好，请问下3月份的课消金额是没有显示的吗,学生3月份的课消金额没有显示,学生入班之前该班级上的课，不算入学生课消，所以三月份的课消金额没有显示,学生入班之前该班级上的课，不算入学生课消，所以三月份的课消金额没有显示,,企业版用户,2023-04-14 00:00:00,诺美,,,,-10
fb-approval-0860,建议入库,,academic,教务库,教务,使用问题,已处理,班级/排课/课时/考勤；订单/合同/报课/收费,目前是这样的我们6月课消和实际课消有相差，有学生的转班之后课消产生了，课消金额是0,学生转班后，在新的班级课消是0,学生操作转班时，只要原班级有报课，转班可以选报名价格，设置的0，所以转班的新订单只有课时没有价格，原订单剩余的钱退到学生余额里，需要重新报课,老师，您可以先检查班级课时、学生所在班级和转入班级配置是否完整；如果提示无剩余课时，通常需要先确认目标班级是否设置了总课时。,,企业版用户,2024-07-24 00:00:00,语测中心,,,,-10
fb-approval-0861,建议入库,,teacher,老师库,老师,使用问题,已处理,班级/排课/课时/考勤；订单/合同/报课/收费,如果学生A有一个一对一班级，学生B报名的时候报名到了学生A的一对一班级里，这样会发生什么,学生A有一个一对一班级，学生B报名的时候报名到了学生A的一对一班级，如何处理,如果报错了可以将学生移出班级，重新创建订单加入正确的班级,老师，您可以先检查班级课时、学生所在班级和转入班级配置是否完整；如果提示无剩余课时，通常需要先确认目标班级是否设置了总课时。,,企业版用户,2023-06-14 00:00:00,方隅,,,,-10
fb-approval-0862,建议入库,,teacher,老师库,老师,操作疑问,已处理,班级/排课/课时/考勤；订单/合同/报课/收费,老师，一对多的话，销售端和教务分别需要做哪些操作呢,学生报名一对多的班级销售端和教务分别需要做哪些操作,确认学生报名的一对多班级已在教务端的班级里创建，销售创建订单时，选择1对多课程，选择相应的1对多班级就行了哈,老师，您可以先检查班级课时、学生所在班级和转入班级配置是否完整；如果提示无剩余课时，通常需要先确认目标班级是否设置了总课时。,,企业版用户,2023-05-26 00:00:00,爱英格知,,,,-10
fb-approval-0863,建议入库,,sales,销售库,销售,操作疑问,已处理,账号登录/密码/手机号；订单/合同/报课/收费,请问销售端这两个进度的区别是什么,已签约和正式学员的差别,已签约指的是销售顾问把这条线索的跟进进度设置成已签约，但已签约包含已付款和未付款等多种状态，而正式学员指的是这名学生已经所有销售订单流程走完，正式入学了已经拥有学生账号的学生状态,已签约指的是销售顾问把这条线索的跟进进度设置成已签约，但已签约包含已付款和未付款等多种状态，而正式学员指的是这名学生已经所有销售订单流程走完，正式入学了已经拥有学生账号的学生状态,a01fab34bb34b057519d35b5a54f82e.png,企业版用户,2023-04-17 00:00:00,米高,,,,-11
fb-approval-0864,建议入库,,academic,教务库,教务,操作疑问,已处理,账号登录/密码/手机号；订单/合同/报课/收费,现在如果是续费的话 有什么便捷的操作吗，之前交过钱的 如果没账号的话续费,学生没有账号的话怎么续费,非正式学员无法操作续费，可以新创建订单,非正式学员无法操作续费，可以新创建订单,,企业版用户,2023-04-21 00:00:00,七嘉,,,,-12
fb-approval-0865,建议入库,,academic,教务库,教务,操作疑问,已处理,班级/排课/课时/考勤；订单/合同/报课/收费,添加学员到班级的时候 需要勾选关联订单吗,添加学员到班级的时候 需要勾选关联订单吗,关联订单之后才能计算课消金额,老师，您可以先检查班级课时、学生所在班级和转入班级配置是否完整；如果提示无剩余课时，通常需要先确认目标班级是否设置了总课时。,image.png,企业版用户,2023-03-24 00:00:00,牛学,,,,-13
fb-approval-0866,建议入库,,academic,教务库,教务,操作疑问,已处理,班级/排课/课时/考勤；订单/合同/报课/收费,老师好，我们有个学生 第一次建的订单课时消耗完了，但是还要继续上课，我们在原有订单继续排课了，所以显示了超时。 今天新建了一笔订单，把增加的课时建系统了，但是看起来这笔订单消不掉「学生多上的课时」欸,给学生新创建的订单，课时没有同步到原班级,取消订单重新创建，创建时班级选择原班级,老师，您可以先检查班级课时、学生所在班级和转入班级配置是否完整；如果提示无剩余课时，通常需要先确认目标班级是否设置了总课时。,508faa7e1481eeb2bfed4ff88529d26.png,企业版用户,2024-03-25 00:00:00,创英睿,,,,-13
fb-approval-0867,建议入库,,principal,校长库,校长,使用问题,已处理,账号登录/密码/手机号；订单/合同/报课/收费；小程序/公众号/二维码,小程序报课是在籍的学员才能购买新客户不能这样操作买?还是新学员有vip账号后也是可以小程序报课？,报课小程序，为注册的学员可以使用吗,机构可以在小程序报课中设置是否允许未注册的学生报名,机构可以在小程序报课中设置是否允许未注册的学生报名,,企业版用户,2023-04-11 00:00:00,琢思,,,,-14
fb-approval-0868,建议入库,,sales,销售库,销售,操作疑问,已处理,账号登录/密码/手机号；订单/合同/报课/收费,报读课程部分，是只能从列表中选择吗？比如我要填写的FCE VIP，在列表中没有，我手动输入，输入后就自动清除了,销售端报课没有办法手动输入课程,教务/校长这边编辑好课程，销售端可以选择对应课程,教务/校长这边编辑好课程，销售端可以选择对应课程,,企业版用户,2023-11-13 00:00:00,北外,,,,-14
fb-approval-0869,建议入库,,sales,销售库,销售,操作疑问,已处理,账号登录/密码/手机号；订单/合同/报课/收费,已经签约的学员，续费怎么录入？谢谢，学员是由教务号录入吗,已经签约的学员如何续费,创建学生账号可以有教务直接录入或者销售由订单转正；续费也是一样教务和销售都可以操作,创建学生账号可以有教务直接录入或者销售由订单转正；续费也是一样教务和销售都可以操作,,企业版用户,2023-06-16 00:00:00,布谷龙途,,,,-14
fb-approval-0870,建议入库,,sales,销售库,销售,操作疑问,已处理,班级/排课/课时/考勤；订单/合同/报课/收费,销售这边的课时数为什么不能填了,部分课程销售端报课时，不能填总课时数,定制课且设置了上课内容的，填写不了总课时，填写上课内容自动计算,老师，您可以先检查班级课时、学生所在班级和转入班级配置是否完整；如果提示无剩余课时，通常需要先确认目标班级是否设置了总课时。,968260802a1915d734ff1b4369563b9.png,企业版用户,2023-10-20 00:00:00,壹橙,,,,-15
fb-approval-0871,建议入库,,sales,销售库,销售,使用问题,已处理,班级/排课/课时/考勤；订单/合同/报课/收费,这两个没有出现到班级 然后导致那个课时不会自动消课,订单没有班级，没有课消数据,这两个订单本来是有对应的班级的，但是班级被删了，解决方法：技术后台把订单的关联班级改成新的班级,老师，您可以先检查班级课时、学生所在班级和转入班级配置是否完整；如果提示无剩余课时，通常需要先确认目标班级是否设置了总课时。,image.png,企业版用户,2023-04-06 00:00:00,思潮,,,,-15
fb-approval-0872,建议入库,,academic,教务库,教务,使用问题,已处理,班级/排课/课时/考勤；订单/合同/报课/收费,这个订单确认好了，但是再班级这边怎么没有显示,订单已确认，班级没有显示,订单没有班级，可以创建班级再关联订单,老师，您可以先检查班级课时、学生所在班级和转入班级配置是否完整；如果提示无剩余课时，通常需要先确认目标班级是否设置了总课时。,,企业版用户,2023-12-15 00:00:00,微鸟,,,,-16
fb-approval-0873,建议入库,,academic,教务库,教务,操作疑问,已处理,班级/排课/课时/考勤；订单/合同/报课/收费,你好，我这边添加了一个学生，也操作了报名和订单确认，请问怎么操作助教的分配？,学生如何添加助教,建立班级，把学生和老师助教拉入班级,建立班级，把学生和老师助教拉入班级,,企业版用户,2023-07-19 00:00:00,一合,,,,-16
fb-approval-0874,建议入库,,sales,销售库,销售,操作疑问,已处理,班级/排课/课时/考勤；订单/合同/报课/收费,咱们录入的是30000，60小时，但是学生最后减少课时，减少到38小时，这里可以重新处理吗？ 重新录入费用是7月的这样核对下来，费用方面就会出现不一样了,订单可以修改吗？如果修改之前的月份费用就对不上,订单可以取消宠物宠物的订单可以选择修改录入的时间和交费时间,订单可以取消宠物宠物的订单可以选择修改录入的时间和交费时间,,企业版用户,2023-09-13 00:00:00,思潮,,,,-18
fb-approval-0875,建议入库,,sales,销售库,销售,使用问题,已处理,班级/排课/课时/考勤；订单/合同/报课/收费,但是同样的班级有好几个，其他几个选择不了,销售报课的时候选择班显示不全,需要教务在班级管理看下其他班级，课程是否对应，班级类型是否有选择一对多,需要教务在班级管理看下其他班级，课程是否对应，班级类型是否有选择一对多,,企业版用户,2024-06-08 00:00:00,择藤,,,,-18
fb-approval-0876,建议入库,,sales,销售库,销售,操作疑问,已处理,班级/排课/课时/考勤；订单/合同/报课/收费,为啥明明系统有很多班，这个顾问只看到这几个班级呢。目前是卡在了排课申请那里选择班级请问要怎么操作呢,如何操作申请排课,1：订单是否确认 2：学生是否转正 申请排课需要是正式学员，并且有班级,1：订单是否确认 2：学生是否转正 申请排课需要是正式学员，并且有班级,,企业版用户,2024-07-15 00:00:00,新洲际,,,,-18
fb-approval-0877,建议入库,,sales,销售库,销售,操作疑问,已处理,班级/排课/课时/考勤；订单/合同/报课/收费,好，请问一下，我在系统里录入了一个订单后将课时拆开转出，变成了两个订单，然后我的学员界面里两个订单分别的剩余课时是正确的，但为什么在我们教务老师的系统那边没有更正过来呀,订单转了课时，教务端班级显示没有变化,班级课时只有在首次报1对1课程时会自动带入班级，后面需要教务手动在班级内编辑,老师，您可以先检查班级课时、学生所在班级和转入班级配置是否完整；如果提示无剩余课时，通常需要先确认目标班级是否设置了总课时。,,企业版用户,2024-08-29 00:00:00,帝联,,,,-18
fb-approval-0878,建议入库,,sales,销售库,销售,操作疑问,已处理,班级/排课/课时/考勤；订单/合同/报课/收费；小程序/公众号/二维码,昨天晚上出现后台有很多待付款的订单，但有下午2点订单生成，一直没有付款，到晚上还没有付款，但一直占着班级名额,从小程序报名的订单，大概多久就会超时关闭？为什么会有占名额的情况,小程序的订单3分钟后就会超时关闭，销售创建的订单，订单不关闭的话，就一直会占名额的,小程序的订单3分钟后就会超时关闭，销售创建的订单，订单不关闭的话，就一直会占名额的,,企业版用户,2023-06-01 00:00:00,睿途,,,,-18
fb-approval-0879,建议入库,,principal,校长库,校长,操作疑问,已处理,账号登录/密码/手机号；订单/合同/报课/收费,如果一个家长不同孩子在我们这里报课，我们要生成不同的账号，家长账号那里怎么办,家长有几个孩子，家长号码相同怎么办,家长号码可以更换或用虚拟号码,家长号码可以更换或用虚拟号码,,企业版用户,2023-03-08 00:00:00,BEST,,,,-20
fb-approval-0880,建议入库,,sales,销售库,销售,操作疑问,已处理,班级/排课/课时/考勤；订单/合同/报课/收费,请问购课时添加协作CC在哪里操作,学生购课如何添加协作销售,销售管理/校长可在订单-订单详情编辑,销售管理/校长可在订单-订单详情编辑,c12642f16ab2ab45fe9a73a465e8d24.png,企业版用户,2023-12-17 00:00:00,爱英格知,,,,-21
fb-approval-0881,建议入库,,sales,销售库,销售,使用问题,已处理,订单/合同/报课/收费；权限/角色/公池,老师们好，学生昨天被领导录入给我后，我这里查不到学员，只有订单和业绩显示，这是什么情况呀,销售看得到学生订单，看不到学生,只是订单的销售，学员的负责销售不是,只是订单的销售，学员的负责销售不是,,企业版用户,2024-08-20 00:00:00,创英睿,,,,-25
fb-approval-0882,建议入库,,academic,教务库,教务,操作疑问,已处理,订单/合同/报课/收费；小程序/公众号/二维码,今天帮我们看看为何我们课程上架后 小程序不显示,课程上架后 小程序不显示,小程序报课设置可以修改为允许未注册的学生报名,小程序报课设置可以修改为允许未注册的学生报名,e398f848013280b2bfd6c8b2c85feb2.png,企业版用户,2024-01-02 00:00:00,innov,,,,-33
fb-approval-0883,建议入库,,student,学生库,学生,使用问题,已处理,订单/合同/报课/收费；小程序/公众号/二维码,公众号跳转应该是报课小程序，但是跳转了系统小程序,公众号点击报课服务，跳转应该是报课小程序，但是跳转了系统小程序,机构公众号后台进行菜单配置的时候，没有选择报课小程序的ID和地址,机构公众号后台进行菜单配置的时候，没有选择报课小程序的ID和地址,,企业版用户,2023-04-18 00:00:00,琢思,,,,-36
fb-approval-0884,建议入库,,teacher,老师库,老师,操作疑问,已处理,订单/合同/报课/收费,你好，还有一个问题，班课试听要怎么申请呢？因为一个班会有多个学生，销售在创建订单时要怎么创建呢？,班课试听要怎么申请,目前不支持多人排同一节试听课，只能排不同的时间,目前不支持多人排同一节试听课，只能排不同的时间,,企业版用户,2024-05-12 00:00:00,帝联,,,,-36
